id,status,severity,finding,evidence,next_action
skill_name:19,PASS_SEMANTIC,NONE,Fighting spirit trumpet preserved,original_ui_15.png inventory row 230; pointer 0x8120C; V375 decoded current='기합 나팔',Semantic comparison only; separate CPU/render/game regression required
skill_name:20,PASS_SEMANTIC,NONE,Exhaustion trumpet meaning preserved,original_ui_15.png inventory row 231; pointer 0x81210; V375 decoded current='탈진 나팔',Semantic comparison only; separate CPU/render/game regression required
skill_name:21,PASS_SEMANTIC,NONE,Healing harp preserved,original_ui_15.png inventory row 232; pointer 0x81214; V375 decoded current='치유의 하프',Semantic comparison only; separate CPU/render/game regression required
skill_name:22,PASS_SEMANTIC,NONE,Sluggish bass meaning preserved,original_ui_15.png inventory row 233; pointer 0x81218; V375 decoded current='둔화 베이스',Semantic comparison only; separate CPU/render/game regression required
skill_name:23,PASS_SEMANTIC,NONE,Idaten ocarina proper deity name preserved,original_ui_15.png inventory row 234; pointer 0x8121C; V375 decoded current='위타천 오카리나',Semantic comparison only; separate CPU/render/game regression required
skill_name:24,PASS_SEMANTIC,NONE,Turn-facing flute meaning preserved,original_ui_15.png inventory row 235; pointer 0x81220; V375 decoded current='방향전환 피리',Semantic comparison only; separate CPU/render/game regression required
skill_name:25,PASS_SEMANTIC,NONE,Explosion name preserved,original_ui_15.png inventory row 236; pointer 0x81224; V375 decoded current='익스플로전',Semantic comparison only; separate CPU/render/game regression required
skill_name:26,PASS_SEMANTIC,NONE,Dream Knock name preserved,original_ui_15.png inventory row 237; pointer 0x81228; V375 decoded current='드림 노크',Semantic comparison only; separate CPU/render/game regression required
skill_name:27,PASS_SEMANTIC,NONE,Diamond Dust name preserved,original_ui_15.png inventory row 238; pointer 0x8122C; V375 decoded current='다이아몬드 더스트',Semantic comparison only; separate CPU/render/game regression required
skill_name:28,PASS_SEMANTIC,NONE,Wind Slasher name preserved,original_ui_15.png inventory row 239; pointer 0x81230; V375 decoded current='윈드 슬래셔',Semantic comparison only; separate CPU/render/game regression required
skill_name:29,PASS_SEMANTIC,NONE,Heat Wall name preserved,original_ui_15.png inventory row 240; pointer 0x81234; V375 decoded current='히트 월',Semantic comparison only; separate CPU/render/game regression required
skill_name:30,PASS_SEMANTIC,NONE,Thunder Storm name preserved,original_ui_16.png inventory row 241; pointer 0x81238; V375 decoded current='썬더 스톰',Semantic comparison only; separate CPU/render/game regression required
skill_name:31,PASS_SEMANTIC,NONE,Teleport name preserved,original_ui_16.png inventory row 242; pointer 0x8123C; V375 decoded current='텔레포트',Semantic comparison only; separate CPU/render/game regression required
skill_name:32,PASS_SEMANTIC,NONE,Mind-eye technique Sino-Korean reading preserved,original_ui_16.png inventory row 243; pointer 0x81240; V375 decoded current='심안법',Semantic comparison only; separate CPU/render/game regression required
skill_name:33,PASS_SEMANTIC,NONE,Exorcism light shot Sino-Korean reading preserved,original_ui_16.png inventory row 244; pointer 0x81244; V375 decoded current='퇴마광탄',Semantic comparison only; separate CPU/render/game regression required
skill_name:34,PASS_SEMANTIC,NONE,Whirlwind strike kick Sino-Korean reading preserved,original_ui_16.png inventory row 245; pointer 0x81248; V375 decoded current='선풍격축',Semantic comparison only; separate CPU/render/game regression required
skill_name:35,PASS_SEMANTIC,NONE,Meteor burst Sino-Korean reading preserved,original_ui_16.png inventory row 246; pointer 0x8124C; V375 decoded current='유성폭',Semantic comparison only; separate CPU/render/game regression required
skill_name:36,PASS_SEMANTIC,NONE,Demon style shadow wave Sino-Korean reading preserved,original_ui_16.png inventory row 247; pointer 0x81250; V375 decoded current='귀신류영파',Semantic comparison only; separate CPU/render/game regression required
skill_name:37,PASS_SEMANTIC,NONE,Destroying palm fierce break Sino-Korean reading preserved,original_ui_16.png inventory row 248; pointer 0x81254; V375 decoded current='멸장열파',Semantic comparison only; separate CPU/render/game regression required
skill_name:38,PASS_SEMANTIC,NONE,Kerak matches character80 and description38,original_ui_16.png inventory row 249; pointer 0x81258; V375 decoded current='케락',Semantic comparison only; separate CPU/render/game regression required
skill_name:39,PASS_SEMANTIC,NONE,Mofri matches character82 and description39,original_ui_16.png inventory row 250; pointer 0x8125C; V375 decoded current='모프리',Semantic comparison only; separate CPU/render/game regression required
skill_name:40,PASS_SEMANTIC,NONE,Fujin matches character83 and description40,original_ui_16.png inventory row 251; pointer 0x81260; V375 decoded current='후우진',Semantic comparison only; separate CPU/render/game regression required
skill_name:41,PASS_SEMANTIC,NONE,Raijin matches character84 and description41,original_ui_16.png inventory row 252; pointer 0x81264; V375 decoded current='라이진',Semantic comparison only; separate CPU/render/game regression required
skill_name:42,PASS_SEMANTIC,NONE,Hemoji matches character87 and description42,original_ui_16.png inventory row 253; pointer 0x81268; V375 decoded current='헤모지',Semantic comparison only; separate CPU/render/game regression required
skill_name:43,CONFIRMED_DEFECT,LOW,Original Odon rendered Oton: voiced DO misread as TO; same discrepancy in character85/description43,original_ui_16.png inventory row 254; pointer 0x8126C; V375 decoded current='오톤',Approve corrected wording/name before edits; verify all counterpart labels and final display
skill_name:44,PASS_SEMANTIC,NONE,Investigate command matches monster inspection description,original_ui_16.png inventory row 255; pointer 0x81270; V375 decoded current='조사',Semantic comparison only; separate CPU/render/game regression required
skill_name:45,PASS_SEMANTIC,NONE,Choko matches character86 and description45,original_ui_16.png inventory row 256; pointer 0x81274; V375 decoded current='초코',Semantic comparison only; separate CPU/render/game regression required
skill_name:46,PASS_SEMANTIC,NONE,Recovery command meaning preserved,original_ui_17.png inventory row 257; pointer 0x81278; V375 decoded current='회복',Semantic comparison only; separate CPU/render/game regression required
skill_name:47,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original floor creation translated bridge creation; narrower construction meaning needs original gameplay evidence,original_ui_17.png inventory row 258; pointer 0x8127C; V375 decoded current='다리 만들기',Inspect original effect/consumer behavior to resolve added claim
skill_name:48,PASS_SEMANTIC,NONE,Wind thunder wave name preserved; partner checked separately in description48,original_ui_17.png inventory row 259; pointer 0x81280; V375 decoded current='풍뢰파',Semantic comparison only; separate CPU/render/game regression required
skill_name:49,PASS_SEMANTIC,NONE,Wind thunder wave name preserved; partner checked separately in description49,original_ui_17.png inventory row 260; pointer 0x81284; V375 decoded current='풍뢰파',Semantic comparison only; separate CPU/render/game regression required
skill_name:50,PASS_SEMANTIC,NONE,Possession meaning preserved,original_ui_17.png inventory row 261; pointer 0x81288; V375 decoded current='빙의',Semantic comparison only; separate CPU/render/game regression required
skill_name:51,PASS_SEMANTIC,NONE,Explosive shuriken meaning preserved,original_ui_17.png inventory row 262; pointer 0x8128C; V375 decoded current='폭렬 수리검',Semantic comparison only; separate CPU/render/game regression required
skill_name:52,PASS_SEMANTIC,NONE,Self-destruction meaning preserved,original_ui_17.png inventory row 263; pointer 0x81290; V375 decoded current='자폭',Semantic comparison only; separate CPU/render/game regression required
skill_name:53,PASS_SEMANTIC,NONE,Stairs to hell meaning preserved,original_ui_17.png inventory row 264; pointer 0x81294; V375 decoded current='지옥으로 가는 계단',Semantic comparison only; separate CPU/render/game regression required
skill_name:54,PASS_SEMANTIC,NONE,"Four directions translated four-way attack, consistent with description54",original_ui_17.png inventory row 265; pointer 0x81298; V375 decoded current='사방 공격',Semantic comparison only; separate CPU/render/game regression required
skill_name:55,PASS_SEMANTIC,NONE,Flame thunder collapse Sino-Korean reading preserved,original_ui_17.png inventory row 266; pointer 0x8129C; V375 decoded current='염뢰붕',Semantic comparison only; separate CPU/render/game regression required
skill_name:56,CONFIRMED_DEFECT,LOW,Original Dust Ruin rendered Dust Rune; distinct ruin/rune name lost,original_ui_17.png inventory row 267; pointer 0x812A0; V375 decoded current='더스트 룬',Approve corrected wording/name before edits; verify all counterpart labels and final display
skill_name:57,PASS_SEMANTIC,NONE,Yomi wings name preserved,original_ui_17.png inventory row 268; pointer 0x812A4; V375 decoded current='요미의 날개',Semantic comparison only; separate CPU/render/game regression required
skill_name:58,PASS_SEMANTIC,NONE,No motivation meaning preserved,original_ui_17.png inventory row 269; pointer 0x812A8; V375 decoded current='의욕 없음',Semantic comparison only; separate CPU/render/game regression required
skill_description:0,EMPTY_PLACEHOLDER,NONE,Empty description for skill0,original_ui_17.png inventory row 270; pointer 0x81708; V375 decoded current='',Preserve original blank slot; do not count as untranslated
skill_description:1,ACCEPTABLE_ABBREVIATION,NONE,Creates lava damaging enemies; creation animation shortened,original_ui_17.png inventory row 271; pointer 0x8170C; V375 decoded current='용암으로 적에게 피해',Meaning retained as noted; separate CPU/render/game regression required
skill_description:2,PASS_SEMANTIC,NONE,Both status ailments and health recovery preserved,original_ui_17.png inventory row 272; pointer 0x81710; V375 decoded current='상태 이상과 체력 회복',Semantic comparison only; separate CPU/render/game regression required
skill_description:3,PASS_SEMANTIC,NONE,Other-dimensional attack damage preserved,original_ui_18.png inventory row 273; pointer 0x81714; V375 decoded current='이공간 공격으로 피해',Semantic comparison only; separate CPU/render/game regression required
skill_description:4,PASS_SEMANTIC,NONE,Enemy agility decrease: target and direction preserved,original_ui_18.png inventory row 274; pointer 0x81718; V375 decoded current='적 민첩 감소',Semantic comparison only; separate CPU/render/game regression required
skill_description:5,PASS_SEMANTIC,NONE,Meteor damage to nearby enemies: area preserved,original_ui_18.png inventory row 275; pointer 0x8171C; V375 decoded current='운석으로 주변 적 피해',Semantic comparison only; separate CPU/render/game regression required
skill_description:6,PASS_SEMANTIC,NONE,Health recovery preserved,original_ui_18.png inventory row 276; pointer 0x81720; V375 decoded current='체력 회복',Semantic comparison only; separate CPU/render/game regression required
skill_description:7,PASS_SEMANTIC,NONE,Poison removal preserved,original_ui_18.png inventory row 277; pointer 0x81724; V375 decoded current='독 해제',Semantic comparison only; separate CPU/render/game regression required
skill_description:8,PASS_SEMANTIC,NONE,Enemy magic sealing preserved,original_ui_18.png inventory row 278; pointer 0x81728; V375 decoded current='적의 마법 봉인',Semantic comparison only; separate CPU/render/game regression required
skill_description:9,PASS_SEMANTIC,NONE,Status ailment recovery preserved,original_ui_18.png inventory row 279; pointer 0x8172C; V375 decoded current='상태 이상 회복',Semantic comparison only; separate CPU/render/game regression required
skill_description:10,ACCEPTABLE_ABBREVIATION,NONE,"Angel flies offscreen and fires laser; offscreen animation detail omitted, attack preserved",original_ui_18.png inventory row 280; pointer 0x81730; V375 decoded current='천사의 광선 공격',Meaning retained as noted; separate CPU/render/game regression required
skill_description:11,PASS_SEMANTIC,NONE,Revives combat-incapacitated allies: target and condition preserved,original_ui_18.png inventory row 281; pointer 0x81734; V375 decoded current='쓰러진 아군 부활',Semantic comparison only; separate CPU/render/game regression required
skill_description:12,PASS_SEMANTIC,NONE,Drains enemy health and distributes to allies: drain and ally recovery preserved,original_ui_18.png inventory row 282; pointer 0x81738; V375 decoded current='적 체력을 흡수해 아군 회복',Semantic comparison only; separate CPU/render/game regression required
skill_description:13,ACCEPTABLE_ABBREVIATION,NONE,One enemy hit by fatal sword: single target preserved,original_ui_18.png inventory row 283; pointer 0x8173C; V375 decoded current='적 하나에 필살검',Meaning retained as noted; separate CPU/render/game regression required
skill_description:14,PASS_SEMANTIC,NONE,Inflicts enemy paralysis preserved,original_ui_18.png inventory row 284; pointer 0x81740; V375 decoded current='적에게 마비 부여',Semantic comparison only; separate CPU/render/game regression required
skill_description:15,PASS_SEMANTIC,NONE,Attacks enemy TWO tiles ahead: distance preserved,original_ui_18.png inventory row 285; pointer 0x81744; V375 decoded current='두 칸 앞의 적 공격',Semantic comparison only; separate CPU/render/game regression required
skill_description:16,PASS_SEMANTIC,NONE,Runs toward enemy and slashes: charging attack preserved,original_ui_18.png inventory row 286; pointer 0x81748; V375 decoded current='돌진하며 적 공격',Semantic comparison only; separate CPU/render/game regression required
skill_description:17,PASS_SEMANTIC,NONE,Raises ally attack power: target and direction preserved,original_ui_18.png inventory row 287; pointer 0x8174C; V375 decoded current='아군 공격력 상승',Semantic comparison only; separate CPU/render/game regression required
skill_description:18,ACCEPTABLE_ABBREVIATION,NONE,Wave laser bullets shortened to wave beam; attack preserved,original_ui_18.png inventory row 288; pointer 0x81750; V375 decoded current='파동 광선 발사',Meaning retained as noted; separate CPU/render/game regression required
skill_description:19,PASS_SEMANTIC,NONE,Attacks distant enemy with fighting spirit: distance preserved,original_ui_19.png inventory row 289; pointer 0x81754; V375 decoded current='먼 적을 기합으로 공격',Semantic comparison only; separate CPU/render/game regression required
skill_description:20,CONFIRMED_DEFECT,LOW,"Original fires many bombs AT ONCE; current says consecutive fire, changing simultaneous to sequential animation",original_ui_19.png inventory row 290; pointer 0x81758; V375 decoded current='폭탄을 연속 발사',Approve corrected wording/name before edits; verify all counterpart labels and final display
skill_description:21,PASS_SEMANTIC,NONE,Ally health recovery preserved,original_ui_19.png inventory row 291; pointer 0x8175C; V375 decoded current='아군 체력 회복',Semantic comparison only; separate CPU/render/game regression required
skill_description:22,PASS_SEMANTIC,NONE,Enemy agility decrease preserved,original_ui_19.png inventory row 292; pointer 0x81760; V375 decoded current='적 민첩 감소',Semantic comparison only; separate CPU/render/game regression required
skill_description:23,PASS_SEMANTIC,NONE,Ally agility increase preserved,original_ui_19.png inventory row 293; pointer 0x81764; V375 decoded current='아군 민첩 상승',Semantic comparison only; separate CPU/render/game regression required
skill_description:24,CONFIRMED_DEFECT,MEDIUM,"Original EVERYONE FACES SAME DIRECTION AS POCO; current invents Poni and says toward Poni direction, losing same-facing relation",original_ui_19.png inventory row 294; pointer 0x81768; V375 decoded current='전원이 포니 방향으로 전환',Approve corrected wording/name before edits; verify all counterpart labels and final display
skill_description:25,ACCEPTABLE_ABBREVIATION,NONE,Large flames envelop enemy causing damage; enveloping animation shortened,original_ui_19.png inventory row 295; pointer 0x8176C; V375 decoded current='거대한 불꽃으로 피해',Meaning retained as noted; separate CPU/render/game regression required
skill_description:26,PASS_SEMANTIC,NONE,Inflicts sleep on enemy preserved,original_ui_19.png inventory row 296; pointer 0x81770; V375 decoded current='적에게 수면 부여',Semantic comparison only; separate CPU/render/game regression required
skill_description:27,PASS_SEMANTIC,NONE,Blizzard damages enemies: element preserved,original_ui_19.png inventory row 297; pointer 0x81774; V375 decoded current='눈보라로 적에게 피해',Semantic comparison only; separate CPU/render/game regression required
skill_description:28,PASS_SEMANTIC,NONE,Strong wind damages enemies: element preserved,original_ui_19.png inventory row 298; pointer 0x81778; V375 decoded current='강풍으로 적에게 피해',Semantic comparison only; separate CPU/render/game regression required
skill_description:29,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original creates a mass of flame; current says flame BARRIER. Shape/obstruction claim needs original effect evidence,original_ui_19.png inventory row 299; pointer 0x8177C; V375 decoded current='불꽃 장벽 생성',Inspect original effect/consumer behavior to resolve added claim
skill_description:30,PASS_SEMANTIC,NONE,Lightning damages enemies: element preserved,original_ui_19.png inventory row 300; pointer 0x81780; V375 decoded current='번개로 적에게 피해',Semantic comparison only; separate CPU/render/game regression required
skill_description:31,PASS_SEMANTIC,NONE,Teleports with nearby allies: accompanying area preserved,original_ui_19.png inventory row 301; pointer 0x81784; V375 decoded current='주변 아군과 순간이동',Semantic comparison only; separate CPU/render/game regression required
skill_description:32,CONFIRMED_DEFECT,MEDIUM,Original locks every eligible enemy in a radius-2 target area; current one-enemy restriction is false. Original target collector and marking loop both iterate all matching actors.,original_ui_19.png inventory row 302; pointer 0x81788; V375 decoded current='적 하나 고정'; original area80170028..80170270; collector80128004; Iga callback8012EBA8 marking8012EBE4..8012EC04; skill_integrity_followup.json two-target CPU PASS,Remove false single-enemy restriction; approve wording and retest area/target indicators
skill_description:33,CONFIRMED_DEFECT,MEDIUM,Original explicitly shoots light at enemies locked by MIND-EYE TECHNIQUE; current omits named prerequisite skill,original_ui_19.png inventory row 303; pointer 0x8178C; V375 decoded current='고정한 적에게 광탄 발사',Approve corrected wording/name before edits; verify all counterpart labels and final display
skill_description:34,PASS_SEMANTIC,NONE,Attacks enemies around self: relative area preserved,original_ui_19.png inventory row 304; pointer 0x81790; V375 decoded current='주변 적 공격',Semantic comparison only; separate CPU/render/game regression required
skill_description:35,PASS_SEMANTIC,NONE,Whirlwind lifts enemies and slams them down: attack preserved,original_ui_20.png inventory row 305; pointer 0x81794; V375 decoded current='회오리로 띄워 내리찍음',Semantic comparison only; separate CPU/render/game regression required
skill_description:36,PASS_SEMANTIC,NONE,Throws own afterimage toward enemy: afterimage attack preserved,original_ui_20.png inventory row 306; pointer 0x81798; V375 decoded current='잔상을 날려 공격',Semantic comparison only; separate CPU/render/game regression required
skill_description:37,CONFIRMED_DEFECT,MEDIUM,Original removes enemies A CERTAIN AMOUNT WEAKER THAN SELF; current weak enemies omits relative-strength condition,original_ui_20.png inventory row 307; pointer 0x8179C; V375 decoded current='약한 적을 소멸',Approve corrected wording/name before edits; verify all counterpart labels and final display
skill_description:38,PASS_SEMANTIC,NONE,"Summons Kerak, consistent with name38/character80",original_ui_20.png inventory row 308; pointer 0x817A0; V375 decoded current='케락 소환',Semantic comparison only; separate CPU/render/game regression required
skill_description:39,PASS_SEMANTIC,NONE,"Summons Mofri, consistent with name39/character82",original_ui_20.png inventory row 309; pointer 0x817A4; V375 decoded current='모프리 소환',Semantic comparison only; separate CPU/render/game regression required
skill_description:40,PASS_SEMANTIC,NONE,"Summons Fujin, consistent with name40/character83",original_ui_20.png inventory row 310; pointer 0x817A8; V375 decoded current='후우진 소환',Semantic comparison only; separate CPU/render/game regression required
skill_description:41,PASS_SEMANTIC,NONE,"Summons Raijin, consistent with name41/character84",original_ui_20.png inventory row 311; pointer 0x817AC; V375 decoded current='라이진 소환',Semantic comparison only; separate CPU/render/game regression required
skill_description:42,PASS_SEMANTIC,NONE,"Summons Hemoji, consistent with name42/character87",original_ui_20.png inventory row 312; pointer 0x817B0; V375 decoded current='헤모지 소환',Semantic comparison only; separate CPU/render/game regression required
skill_description:43,CONFIRMED_DEFECT,LOW,Original summons Odon; current Oton repeats voiced DO misread from name43/character85,original_ui_20.png inventory row 313; pointer 0x817B4; V375 decoded current='오톤 소환',Approve corrected wording/name before edits; verify all counterpart labels and final display
skill_description:44,PASS_SEMANTIC,NONE,Inspects monsters: target preserved,original_ui_20.png inventory row 314; pointer 0x817B8; V375 decoded current='몬스터 정보 조사',Semantic comparison only; separate CPU/render/game regression required
skill_description:45,PASS_SEMANTIC,NONE,"Summons Choko, consistent with name45/character86",original_ui_20.png inventory row 315; pointer 0x817BC; V375 decoded current='초코 소환',Semantic comparison only; separate CPU/render/game regression required
skill_description:46,PASS_SEMANTIC,NONE,Recovers allies: target preserved,original_ui_20.png inventory row 316; pointer 0x817C0; V375 decoded current='아군 회복',Semantic comparison only; separate CPU/render/game regression required
skill_description:47,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original creates FLOOR in inaccessible places; current bridge claims narrower structure. Confirm original placement effect,original_ui_20.png inventory row 317; pointer 0x817C4; V375 decoded current='갈 수 없는 곳에 다리 생성',Inspect original effect/consumer behavior to resolve added claim
skill_description:48,PASS_SEMANTIC,NONE,Combination magic WITH RAIJIN: partner preserved,original_ui_20.png inventory row 318; pointer 0x817C8; V375 decoded current='라이진과 합체 마법',Semantic comparison only; separate CPU/render/game regression required
skill_description:49,PASS_SEMANTIC,NONE,Combination magic WITH FUJIN: partner preserved,original_ui_20.png inventory row 319; pointer 0x817CC; V375 decoded current='후우진과 합체 마법',Semantic comparison only; separate CPU/render/game regression required
skill_description:50,PASS_SEMANTIC,NONE,Possesses enemy: target preserved,original_ui_20.png inventory row 320; pointer 0x817D0; V375 decoded current='적에게 빙의',Semantic comparison only; separate CPU/render/game regression required
skill_description:51,PASS_SEMANTIC,NONE,Scatters shuriken around self: area preserved,original_ui_21.png inventory row 321; pointer 0x817D4; V375 decoded current='주변에 수리검 난사',Semantic comparison only; separate CPU/render/game regression required
skill_description:52,PASS_SEMANTIC,NONE,Self-destructs: meaning preserved,original_ui_21.png inventory row 322; pointer 0x817D8; V375 decoded current='자폭 공격',Semantic comparison only; separate CPU/render/game regression required
skill_description:53,PASS_SEMANTIC,NONE,Attacks with scythe boomerang: weapon preserved,original_ui_21.png inventory row 323; pointer 0x817DC; V375 decoded current='낫 부메랑으로 공격',Semantic comparison only; separate CPU/render/game regression required
skill_description:54,PASS_SEMANTIC,NONE,Damages nearby enemies: area and target preserved,original_ui_21.png inventory row 324; pointer 0x817E0; V375 decoded current='주변 적에게 피해',Semantic comparison only; separate CPU/render/game regression required
skill_description:55,PASS_SEMANTIC,NONE,Damages nearby enemies: area and target preserved,original_ui_21.png inventory row 325; pointer 0x817E4; V375 decoded current='주변 적에게 피해',Semantic comparison only; separate CPU/render/game regression required
skill_description:56,PASS_SEMANTIC,NONE,Sweeps enemies in straight line: shape preserved,original_ui_21.png inventory row 326; pointer 0x817E8; V375 decoded current='직선상의 적 공격',Semantic comparison only; separate CPU/render/game regression required
skill_description:57,PASS_SEMANTIC,NONE,Flaps wings to deal wind damage: element preserved,original_ui_21.png inventory row 327; pointer 0x817EC; V375 decoded current='날갯짓으로 바람 피해',Semantic comparison only; separate CPU/render/game regression required
skill_description:58,PASS_SEMANTIC,NONE,Turns enemy into Hemoji: transformation/status meaning preserved,original_ui_21.png inventory row 328; pointer 0x817F0; V375 decoded current='적을 헤모지 상태로 만듦',Semantic comparison only; separate CPU/render/game regression required
character_name:0,PASS_SEMANTIC,NONE,Arc preserved,original_ui_21.png inventory row 329; pointer 0x81B4C; V375 decoded current='아크',Semantic comparison only; separate CPU/render/game regression required
character_name:1,PASS_SEMANTIC,NONE,Kukuru preserved,original_ui_21.png inventory row 330; pointer 0x81B50; V375 decoded current='쿠쿠루',Semantic comparison only; separate CPU/render/game regression required
character_name:2,PASS_SEMANTIC,NONE,Tosh preserved,original_ui_21.png inventory row 331; pointer 0x81B54; V375 decoded current='토슈',Semantic comparison only; separate CPU/render/game regression required
character_name:3,PASS_SEMANTIC,NONE,Poco preserved; historical Japanese OCR Poni is wrong,original_ui_21.png inventory row 332; pointer 0x81B58; V375 decoded current='포코',Semantic comparison only; separate CPU/render/game regression required
character_name:4,CONFIRMED_DEFECT,HIGH,Original Gogen ID4 currently Iga: identities exchanged,original_ui_21.png inventory row 333; pointer 0x81B5C; V375 decoded current='이가',Approve corrected wording/name before edits; verify all counterpart labels and final display
character_name:5,CONFIRMED_DEFECT,HIGH,Original Iga ID5 currently Gogen: identities exchanged,original_ui_21.png inventory row 334; pointer 0x81B60; V375 decoded current='고겐',Approve corrected wording/name before edits; verify all counterpart labels and final display
character_name:6,PASS_SEMANTIC,NONE,Marshall preserved,original_ui_21.png inventory row 335; pointer 0x81B64; V375 decoded current='마샬',Semantic comparison only; separate CPU/render/game regression required
character_name:7,PASS_SEMANTIC,NONE,Chongara preserved,original_ui_21.png inventory row 336; pointer 0x81B68; V375 decoded current='촌가라',Semantic comparison only; separate CPU/render/game regression required
character_name:8,EMPTY_PLACEHOLDER,NONE,Empty name8,original_ui_22.png inventory row 337; pointer 0x81B6C; V375 decoded current='',Preserve original blank slot; do not count as untranslated
character_name:9,EMPTY_PLACEHOLDER,NONE,Empty name9,original_ui_22.png inventory row 338; pointer 0x81B70; V375 decoded current='',Preserve original blank slot; do not count as untranslated
character_name:10,EMPTY_PLACEHOLDER,NONE,Empty name10,original_ui_22.png inventory row 339; pointer 0x81B74; V375 decoded current='',Preserve original blank slot; do not count as untranslated
character_name:11,PASS_SEMANTIC,NONE,Skeleton preserved,original_ui_22.png inventory row 340; pointer 0x81B78; V375 decoded current='스켈레톤',Semantic comparison only; separate CPU/render/game regression required
character_name:12,PASS_SEMANTIC,NONE,Ghost preserved,original_ui_22.png inventory row 341; pointer 0x81B7C; V375 decoded current='고스트',Semantic comparison only; separate CPU/render/game regression required
character_name:13,PASS_SEMANTIC,NONE,Zombie preserved,original_ui_22.png inventory row 342; pointer 0x81B80; V375 decoded current='좀비',Semantic comparison only; separate CPU/render/game regression required
character_name:14,PASS_SEMANTIC,NONE,Green Slime preserved,original_ui_22.png inventory row 343; pointer 0x81B84; V375 decoded current='그린 슬라임',Semantic comparison only; separate CPU/render/game regression required
